LotArea,OverallQual,Fireplaces,OpenPorchSF,LotShape,CentralAir,GarageCars,GrLivArea,Electrical,LotFrontage,Neighborhood,MasVnrArea,OverallCond,BldgType,HouseStyle,HalfBath,FullBath,LandSlope,1stFlrSF,2ndFlrSF,ExterQual,KitchenQual,BsmtQual,BsmtFullBath,BedroomAbvGr,Foundation,YearBuilt,BsmtFinType1,HeatingQC,GarageQual,LotConfig,BsmtFinSF1,LandContour,SaleCondition,Functional,Condition1,SaleType,MSZoning,MSSubClass,SalePrice
8635,5,0,0,1,1,0,1285,1,50.0,0,0.0,5,1,0,0,0,0,6.977281341630747,5.365976015021851,0,0,0,1,1,0,7.5745584842024805,0,0,1,0,5.820082930352362,0,1,0,0,0,0,0,127000
3182,7,1,20,1,1,0,1504,1,43.0,0,14.0,5,0,0,0,1,0,7.315883504509785,0.0,1,1,0,0,1,1,7.60339933974067,1,1,1,0,2.833213344056216,0,1,1,0,0,1,1,191000
9991,4,1,78,0,1,0,1620,1,0.0,0,0.0,4,1,0,0,1,0,7.3901814282264295,0.0,0,0,0,1,1,0,7.588829878307813,0,1,1,0,7.018401799069201,0,1,0,0,0,1,1,150000
10615,3,0,74,0,1,0,1699,1,107.0,0,0.0,5,0,1,0,1,1,6.921658184151129,6.530877627725885,0,0,0,1,1,0,7.549609165154532,0,0,0,0,6.089044875446846,0,0,1,0,0,1,0,95000
10000,8,1,65,1,1,0,2090,1,80.0,0,438.0,5,1,1,1,1,0,7.106606137727303,6.769641976852503,1,1,0,1,1,1,7.598399329323964,1,1,1,0,6.984716320118265,0,1,1,0,0,1,1,240000
3196,8,1,20,1,1,0,1456,1,0.0,0,40.0,5,0,0,0,1,0,7.283448228756631,0.0,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,215000
4060,6,0,68,1,1,0,1337,1,34.0,0,0.0,5,0,0,0,1,0,7.198183577101943,0.0,1,1,0,1,1,1,7.599901959208498,1,1,1,0,5.58724865840025,0,0,1,0,0,0,1,181000
10134,5,0,39,1,1,0,1034,0,60.0,0,0.0,6,1,0,0,0,0,6.5998704992128365,5.703782474656201,0,0,0,0,1,0,7.570443252057374,0,0,1,0,0.0,0,1,1,0,0,1,0,109000
13005,7,1,195,0,1,0,2353,1,94.0,0,278.0,7,1,1,1,1,0,7.050122520269059,7.0909098220799835,1,1,0,1,1,0,7.590852123688581,1,0,1,0,6.541029999189903,0,1,1,0,0,1,1,260000
12090,6,1,0,0,1,0,1422,1,78.0,0,210.0,6,1,0,0,1,0,7.259819610363186,0.0,0,1,0,0,1,0,7.591357046698551,1,0,1,0,6.3784261836515865,0,1,1,0,0,1,1,175500
35133,5,2,263,1,1,1,1572,1,50.0,1,226.0,4,1,0,1,0,1,7.360103972989152,0.0,0,0,0,1,1,0,7.5822291942764615,0,0,1,0,7.05617528410041,0,1,1,0,0,1,1,186700
4923,8,1,120,1,1,0,1593,1,41.0,1,0.0,5,0,0,1,0,0,7.373374309910049,0.0,1,1,1,1,0,1,7.601402334583733,1,1,1,0,7.050989447068045,0,1,1,0,0,1,1,286000
12342,4,0,0,0,1,0,861,1,0.0,0,0.0,5,1,0,0,0,0,6.7580945044277305,0.0,0,0,0,0,0,0,7.570443252057374,0,1,1,0,5.572154032177765,0,1,1,0,0,1,0,82500
9600,5,2,70,0,1,0,1308,1,130.0,1,0.0,7,1,0,1,0,0,6.883462586413092,5.808142489980444,1,0,0,1,1,0,7.570443252057374,0,1,1,0,6.061456918928017,1,1,0,0,0,1,0,160000
7875,7,1,75,1,1,0,1509,1,63.0,0,0.0,5,1,1,1,1,0,6.693323668269949,6.555356891810665,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,180000
7200,5,0,30,1,0,0,1022,1,60.0,0,0.0,4,1,0,0,0,0,6.92951677076365,0.0,0,0,0,1,1,0,7.554858521040676,0,0,1,0,5.5134287461649825,0,1,0,0,0,0,0,85000
5684,6,0,113,1,1,0,813,0,70.0,0,0.0,8,1,0,0,0,0,6.70073110954781,0.0,0,1,0,0,1,0,7.5652752818989315,0,1,0,0,0.0,0,1,1,0,0,0,0,110000
19296,6,1,0,1,1,0,1382,1,120.0,0,399.0,5,1,0,0,0,0,7.231287004327616,0.0,0,0,0,1,1,0,7.581719640125308,0,0,1,0,6.511745329644728,0,1,1,0,0,1,0,176000
14215,8,1,154,0,1,1,2376,1,101.0,1,380.0,5,1,1,1,1,0,7.05444965813294,7.105786129481271,1,1,1,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,1,1,1,325300
4388,5,1,0,0,1,0,840,1,55.0,0,0.0,7,1,0,0,0,0,6.733401891837359,0.0,0,0,0,0,1,0,7.5652752818989315,0,1,0,0,4.762173934797756,0,1,1,0,0,0,0,87000
26142,5,0,39,0,1,0,1188,1,0.0,0,189.0,7,1,0,0,0,0,7.080026499922591,0.0,0,0,0,0,1,0,7.581719640125308,0,0,1,1,6.386879319362645,0,1,1,0,0,1,1,157900
6120,5,0,0,1,0,0,1015,1,51.0,0,0.0,7,1,0,0,0,0,6.922643891475888,0.0,0,0,0,0,1,0,7.562681246721884,0,0,1,0,6.194405391104672,0,0,0,0,0,0,0,88000
12342,5,1,0,0,1,0,1422,1,0.0,0,0.0,5,1,0,0,0,0,7.259819610363186,0.0,0,0,0,0,1,0,7.580699752224563,0,0,1,0,0.0,0,1,0,0,0,1,1,139900
5400,5,0,20,1,1,0,691,0,60.0,0,0.0,6,1,0,0,0,0,6.53813982376767,0.0,0,1,0,0,1,0,7.560080465021827,0,1,0,0,0.0,0,0,1,0,0,1,0,86000
11888,6,0,60,0,0,0,2134,0,0.0,0,0.0,6,1,0,0,1,0,7.275864600546533,6.536691597591305,0,1,0,0,1,0,7.557994958530806,0,0,1,0,0.0,0,1,1,1,0,1,1,214500
17755,5,2,140,1,1,0,1466,1,134.0,0,132.0,4,1,0,1,0,0,7.290292882446597,0.0,0,0,0,0,1,0,7.580189417944541,0,0,1,0,5.176149732573829,0,1,1,0,0,1,1,149900
8738,7,1,0,0,1,0,2291,1,66.0,0,302.0,5,1,1,1,1,0,6.912742820493176,7.160069207596127,1,1,0,0,1,1,7.6004023345004,0,1,1,0,0.0,0,1,1,0,0,1,1,230000
11210,7,0,59,0,1,1,1614,1,86.0,0,240.0,5,1,0,0,1,0,7.3864708488298945,0.0,1,1,0,0,1,1,7.60339933974067,1,1,1,0,3.044522437723423,0,1,1,0,1,1,1,221500
8500,5,0,0,1,0,0,1517,0,85.0,0,0.0,7,1,0,0,1,0,6.904750769961838,6.255750041753367,0,0,0,0,1,0,7.5595594960077,0,0,0,0,0.0,0,1,1,0,0,0,0,115000
10335,5,1,96,0,1,0,1721,1,78.0,0,0.0,6,1,0,1,1,0,7.450660796211539,0.0,0,0,0,0,1,0,7.584773077612199,0,0,1,0,6.3473892096560105,0,1,0,0,0,1,1,180000
11625,5,0,0,1,1,0,1039,1,75.0,0,0.0,4,0,0,1,0,0,6.946013991099227,0.0,0,0,0,1,1,1,7.583247524303362,0,1,1,0,6.7357800142423265,0,1,1,0,0,1,0,131500
11700,6,1,0,1,1,0,1743,1,90.0,0,365.0,6,1,1,0,0,0,6.947937068614969,6.555356891810665,1,0,0,0,1,0,7.584773077612199,0,0,1,0,5.953243334287785,0,1,1,0,0,1,1,175000
10570,8,2,74,1,1,0,2727,1,70.0,1,0.0,8,1,1,1,1,1,7.3453648404168685,7.072421900537371,1,1,0,0,1,0,7.566311014772463,0,0,1,0,5.697093486505405,0,1,0,0,0,1,0,315000
14536,8,1,252,1,1,1,1629,1,85.0,1,236.0,5,1,0,0,1,0,7.395721608602045,0.0,1,1,0,1,1,1,7.601901959875166,1,1,1,0,7.170888478512505,0,1,1,0,0,1,1,270000
4274,7,0,116,0,1,0,1241,1,35.0,1,0.0,5,0,0,1,0,0,7.123672785204607,0.0,1,1,0,1,0,1,7.603897968521881,1,1,1,0,7.009408932708637,0,1,1,0,1,1,1,199900
6173,5,0,0,0,1,0,902,1,0.0,0,75.0,6,1,0,0,0,0,6.804614520062624,0.0,0,0,0,0,1,0,7.584264818389059,1,0,1,0,6.396929655216146,0,1,1,0,0,1,1,125500
9600,5,0,0,1,1,0,1432,1,60.0,0,0.0,7,1,1,0,1,0,6.643789733147672,6.499787040655854,0,0,0,0,1,0,7.554858521040676,0,1,1,0,0.0,0,0,1,0,0,0,0,132000
6442,8,1,49,0,1,0,1370,1,44.0,1,178.0,5,0,0,0,1,0,7.222566018822171,0.0,1,1,0,0,1,1,7.603897968521881,1,1,1,0,3.2188758248682006,0,1,1,0,0,1,1,202500
16635,6,1,0,0,1,0,1602,1,0.0,0,126.0,7,1,0,0,1,0,7.379008127628304,0.0,1,1,0,0,1,0,7.589335823170617,0,0,1,0,7.1284959456800365,0,1,1,0,0,1,1,215000
8475,4,0,0,0,1,0,952,0,0.0,0,0.0,7,1,0,0,0,0,6.858565034791365,0.0,0,0,0,0,1,0,7.578656850594762,0,1,1,0,5.43372200355424,0,1,1,0,0,1,1,135750
7407,6,0,158,1,1,0,1236,0,90.0,0,0.0,7,1,0,0,0,0,7.119635638017636,0.0,0,0,0,1,1,0,7.579167967396076,1,0,1,0,6.398594934535208,0,1,1,0,0,0,1,149700
14803,6,1,66,0,1,0,1993,1,0.0,0,252.0,5,1,1,1,1,0,7.00033446027523,6.799055862058796,0,0,0,0,1,0,7.58629630715272,0,0,1,1,6.0330862217988015,0,1,1,0,0,1,1,190000
9571,5,0,0,1,1,0,1276,0,68.0,0,0.0,3,1,0,0,0,0,7.151485463904735,0.0,0,0,0,0,1,0,7.579678823090456,0,0,1,0,0.0,0,0,0,0,0,1,1,60000
8125,6,1,36,1,1,0,1481,1,65.0,0,0.0,5,1,1,1,1,0,6.553933404025811,6.659293919683638,0,0,0,0,1,1,7.597897950521784,0,0,1,0,0.0,0,1,1,0,0,1,1,174000
13450,7,0,91,0,1,0,1861,1,95.0,0,0.0,5,1,1,1,1,0,6.824373670043086,6.848005274576363,1,1,0,1,1,1,7.601901959875166,1,1,1,0,6.55250788703459,0,1,1,0,0,1,1,200000
17600,6,2,40,0,1,0,1478,0,0.0,0,30.0,5,1,0,0,1,0,7.298445101508147,0.0,0,0,0,1,1,0,7.580699752224563,0,1,1,0,7.147559271189454,0,1,1,0,0,1,1,157500
9906,4,0,172,1,0,0,1328,1,57.0,0,0.0,4,1,1,0,0,0,6.697034247666484,6.251903883165888,0,0,0,0,1,0,7.562681246721884,0,0,1,0,0.0,0,0,1,0,0,0,0,107000
6882,6,0,0,1,1,0,1355,1,60.0,0,0.0,7,1,1,1,0,0,6.650279048587422,6.368187186350492,0,1,0,0,1,1,7.5569505720129,0,0,0,0,0.0,0,1,1,0,0,0,0,127000
9084,5,0,0,1,0,0,1111,1,60.0,0,0.0,6,1,0,0,0,0,6.423246963533519,6.206575926724928,0,0,0,0,1,0,7.57095858316901,0,0,1,0,5.4680601411351315,0,1,1,0,0,1,0,95000
1680,6,0,28,1,1,0,1218,1,21.0,0,281.0,7,0,1,1,0,0,6.51025834052315,6.304448802421981,0,0,0,0,1,0,7.586803535162581,0,0,1,0,5.762051382780177,0,1,1,0,0,0,0,118000
17120,4,1,59,1,1,0,1588,1,80.0,1,0.0,4,1,0,0,1,0,7.02108396428914,6.150602768446279,0,0,0,0,1,0,7.580189417944541,0,0,1,0,0.0,0,1,0,0,0,1,0,134432
1680,6,0,0,1,1,0,987,1,21.0,0,510.0,8,0,1,1,0,0,6.180016653652572,6.22455842927536,0,1,0,0,1,0,7.586803535162581,0,0,1,0,5.093750200806762,0,1,1,0,0,0,0,118000
16157,5,1,180,0,1,0,1432,1,0.0,1,0.0,7,1,0,1,0,0,7.266827347520591,0.0,0,1,0,1,1,1,7.589841512182657,0,1,1,0,6.523562306149512,0,1,1,0,0,1,0,194000
7642,7,1,240,1,1,0,1426,1,55.0,1,0.0,8,1,0,1,0,0,6.815639990074331,6.244166900663736,1,1,0,0,1,0,7.559038255443384,0,0,1,0,0.0,0,1,1,0,0,1,0,189950
9600,6,2,0,1,1,0,1520,1,80.0,0,164.0,6,1,0,0,0,0,7.326465613840322,0.0,0,0,0,1,1,0,7.578145472419466,0,1,1,0,6.51471269087253,0,1,1,0,0,1,0,153000
9900,7,1,43,1,1,0,1978,1,0.0,0,342.0,5,1,1,1,1,0,7.001245622069476,6.78105762593618,0,0,0,0,1,0,7.584773077612199,0,0,1,0,6.315358001522335,0,1,1,0,0,1,1,176000
9170,5,0,0,1,1,0,1214,1,70.0,0,0.0,7,1,0,0,0,0,7.101675971619444,0.0,0,0,0,1,1,0,7.583247524303362,0,1,0,0,6.54965074223381,0,1,1,0,0,1,1,140000
6970,4,0,0,1,1,0,1120,1,85.0,0,0.0,5,1,0,1,0,0,7.02108396428914,0.0,0,0,0,1,1,0,7.581209826196346,0,0,1,0,6.838405200847344,0,1,1,0,0,1,1,129000
31770,6,2,62,0,1,0,1656,1,141.0,0,112.0,5,1,0,0,0,0,7.412160334945205,0.0,0,0,0,1,1,0,7.580699752224563,0,0,1,0,6.461468176353717,0,1,1,0,0,1,1,215000
13053,6,1,0,1,1,0,1848,1,64.0,0,0.0,7,1,0,1,0,0,6.959398512133975,6.679599185844383,0,1,0,0,1,0,7.56164174558878,0,0,1,0,0.0,0,1,1,0,0,1,0,207000
8470,3,0,0,0,0,0,1526,1,105.0,0,0.0,2,1,0,0,0,0,6.920671504248683,0.0,0,0,0,0,1,0,7.557472901614746,0,0,0,0,0.0,0,0,1,0,0,0,0,85000
8900,4,0,42,1,1,0,1056,1,0.0,0,0.0,4,1,0,0,0,0,6.962243464266207,0.0,0,0,0,1,1,0,7.583756300707112,0,0,1,0,6.963189985870238,0,1,1,0,0,0,1,107000
7438,5,0,0,0,1,0,1252,1,92.0,0,0.0,8,1,0,0,0,0,6.841615476477592,5.75890177387728,0,0,0,0,1,1,7.553810852008231,0,0,1,0,0.0,0,1,1,0,0,1,0,127000
10320,6,0,0,1,1,0,1469,1,60.0,0,0.0,7,1,0,0,0,0,6.628041376179533,6.570882962339584,0,0,0,0,1,0,7.552762084214147,0,1,1,0,0.0,0,1,1,0,0,0,0,135000
7758,7,2,0,1,1,0,1818,0,0.0,0,600.0,4,1,0,1,0,0,7.111512116496157,6.385194398997726,0,0,0,0,1,1,7.565793282428515,0,1,1,0,5.41610040220442,0,1,1,0,0,0,0,169500
11175,7,1,20,0,1,0,1316,1,103.0,0,0.0,5,1,0,0,1,0,7.182352111885263,0.0,1,1,0,0,1,1,7.604396348796338,0,1,1,0,0.0,0,1,1,0,1,1,1,200141
14572,7,1,36,0,1,1,1530,1,182.0,0,0.0,5,1,0,0,1,0,7.333023014386481,0.0,1,1,0,1,1,1,7.602900462204755,1,1,1,0,7.170888478512505,0,0,1,0,0,1,1,259000
7207,5,0,0,0,1,0,858,1,50.0,0,0.0,7,1,0,0,0,0,6.754604099487962,0.0,0,0,0,1,1,0,7.579678823090456,0,0,0,0,6.546785410760524,0,1,1,0,0,1,1,116500
9554,8,1,81,0,1,0,1911,1,80.0,0,125.0,5,1,1,1,1,0,6.970730078143525,6.741700694652055,1,1,0,0,1,1,7.597396320212795,1,1,1,0,5.942799375126701,0,1,1,0,0,1,1,215000
6951,5,0,0,0,1,0,923,1,37.0,0,0.0,5,1,0,0,0,0,6.827629234502852,0.0,0,0,0,1,1,0,7.592870287844818,0,0,1,1,6.490723534502507,0,1,1,0,0,1,1,119500
12000,5,0,36,1,1,0,1122,1,100.0,0,0.0,7,1,0,0,0,0,7.022868086082641,0.0,0,1,0,1,1,0,7.5745584842024805,1,1,1,0,4.976733742420574,0,1,1,0,0,0,1,147000
21930,5,1,40,0,1,0,1838,1,60.0,0,0.0,5,1,1,1,1,0,6.598509028614515,7.007600613951853,1,0,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,0,1,1,192140
8963,8,2,204,0,1,0,2715,1,0.0,0,289.0,9,1,1,1,1,0,7.069023426578259,7.340186835320115,1,1,0,0,1,0,7.588829878307813,1,1,1,0,6.3561076606958915,0,1,1,0,0,1,1,299800
8750,7,1,133,1,1,0,1908,1,70.0,0,0.0,5,1,1,1,1,0,6.838405200847344,6.883462586413092,1,1,0,1,1,1,7.597897950521784,1,1,1,0,6.466144724237619,0,1,1,0,0,1,1,210000
7200,5,2,0,1,1,0,804,1,60.0,0,294.0,7,1,0,0,0,0,6.6895992691789665,0.0,0,1,0,1,1,0,7.570443252057374,0,0,1,0,6.236369590203704,0,0,1,0,0,0,0,119000
8800,5,0,0,0,1,0,1040,1,61.0,0,0.0,7,1,0,0,1,0,6.946975992135418,0.0,0,1,0,0,1,0,7.589335823170617,0,0,1,0,6.278521424165844,0,1,1,0,0,1,1,150500
10930,5,1,0,1,1,0,1558,0,60.0,0,0.0,6,1,0,1,0,0,6.954638864880987,6.236369590203704,0,0,0,1,1,0,7.573017256052546,0,0,1,0,6.364750756851911,0,1,1,0,0,1,0,140000
8172,5,0,0,1,1,0,864,1,60.0,0,0.0,7,1,0,0,0,0,6.761572768804055,0.0,0,0,0,1,1,0,7.578145472419466,0,0,1,0,5.123963979403259,0,1,1,0,0,1,1,115000
9000,4,0,0,1,1,0,864,1,60.0,0,0.0,6,1,0,0,0,0,6.761572768804055,0.0,0,0,0,0,1,1,7.58629630715272,0,0,1,0,6.424869023905388,0,1,1,0,0,1,1,120500
3735,7,0,34,1,1,0,1452,1,35.0,1,218.0,5,0,1,1,1,0,6.569481420414296,6.606650186198215,1,1,0,1,1,1,7.6004023345004,1,1,1,1,6.111467339502679,0,1,1,0,0,1,0,183900
8100,5,0,156,1,0,0,2138,0,90.0,0,0.0,5,1,0,0,1,0,6.980075940561763,6.96979066990159,0,0,0,0,1,1,7.5485559791698735,0,0,0,0,0.0,0,1,1,0,0,0,1,106000
11670,9,1,191,0,1,1,1905,1,84.0,1,302.0,5,1,0,0,1,0,7.552237287560802,0.0,1,1,1,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,1,0,1,1,320000
10440,5,1,78,1,1,0,1539,1,60.0,0,0.0,8,1,1,0,1,0,6.86484777797086,6.366470447731438,0,1,0,0,1,1,7.55171221535131,0,0,1,0,0.0,0,1,1,0,0,0,0,157500
8125,6,1,42,1,1,0,1679,1,65.0,0,258.0,5,1,0,0,1,0,7.425953657077541,0.0,0,1,0,1,1,1,7.597897950521784,1,1,1,0,7.037905963447182,0,1,1,0,0,1,1,193500
10480,7,1,69,1,1,0,1964,1,80.0,0,660.0,6,1,1,1,1,0,7.001245622069476,6.7650389767805414,0,0,0,0,1,0,7.588829878307813,0,0,1,0,6.0014148779611505,0,1,1,0,0,1,1,205000
10000,6,0,0,0,1,0,1116,1,87.0,0,261.0,6,1,0,1,0,0,7.017506142941256,0.0,0,0,0,0,1,0,7.581719640125308,0,0,1,0,0.0,0,1,1,0,0,1,1,160000
7180,5,0,0,0,1,0,864,1,60.0,0,0.0,7,1,0,0,0,0,6.761572768804055,0.0,0,0,0,0,1,0,7.586803535162581,0,0,1,0,5.968707559985366,0,1,1,0,0,1,1,127000
9240,8,1,45,1,1,0,2263,1,0.0,0,396.0,5,1,1,1,1,0,6.961296045910167,7.097548850614793,1,1,0,0,1,1,7.601402334583733,0,1,1,0,0.0,0,1,1,0,0,1,1,287000
14260,8,1,84,0,1,1,2198,1,84.0,1,350.0,5,1,1,1,1,0,7.0431599159883405,6.960347729101308,1,1,0,1,1,1,7.600902459542082,1,1,1,0,6.486160788944089,0,1,1,0,0,1,1,250000
7200,5,0,0,1,0,0,1111,1,60.0,0,0.0,7,1,0,0,0,0,6.364750756851911,6.274762021241939,0,0,0,0,1,0,7.560080465021827,0,0,1,0,0.0,0,1,1,0,0,0,1,101000
11844,8,1,82,0,1,1,2046,1,80.0,1,464.0,5,1,0,1,1,0,7.6236419465115715,0.0,1,1,1,0,1,1,7.60489448081162,0,1,1,0,0.0,0,1,1,0,1,1,1,372500
8741,6,1,140,1,1,0,1487,0,52.0,0,0.0,4,1,0,1,0,0,6.682108597449809,6.536691597591305,0,0,0,0,1,0,7.573017256052546,0,0,1,0,4.553876891600541,0,1,1,0,0,1,0,113000
5310,6,0,0,1,1,0,1635,1,59.0,0,0.0,8,1,0,0,0,0,6.90875477931522,6.453624998892692,0,1,0,0,1,0,7.554858521040676,0,0,0,0,0.0,0,1,1,0,0,0,0,117000
12160,5,0,0,0,1,0,1188,1,0.0,0,180.0,5,1,0,0,0,0,7.080026499922591,0.0,0,0,0,1,1,0,7.580189417944541,0,0,1,0,6.90875477931522,0,0,1,0,0,1,1,142000
8816,5,0,80,1,1,0,1121,1,80.0,0,0.0,6,1,0,0,0,0,7.02197642307216,0.0,0,0,0,1,1,1,7.5822291942764615,0,0,1,0,6.480044561926653,0,1,1,0,0,1,1,139000
10921,4,0,0,1,1,0,960,0,73.0,0,48.0,5,1,0,0,0,0,6.866933284461882,0.0,0,0,0,1,1,0,7.583247524303362,0,0,1,0,6.255750041753367,1,1,1,0,0,1,1,94750
11988,6,2,40,0,1,0,1244,0,90.0,0,0.0,6,1,0,1,0,0,7.126087273299125,0.0,0,0,0,0,1,0,7.579167967396076,0,1,1,0,6.656726524178391,0,1,1,0,0,1,1,150000
12003,8,1,75,1,1,1,1968,1,92.0,1,84.0,5,1,1,1,1,0,6.651571873589727,7.085901464365611,1,1,1,0,1,1,7.605392364814935,0,1,1,0,0.0,0,1,1,0,1,1,1,269500
5330,4,0,0,1,1,0,708,1,50.0,0,0.0,7,1,0,0,0,0,6.56244409369372,0.0,0,0,0,0,1,0,7.570443252057374,0,0,0,0,5.638354669333745,1,1,1,0,0,1,0,82500
8773,6,1,38,0,1,0,1600,1,57.0,0,0.0,5,1,1,1,1,0,6.82001636467413,6.529418838262226,0,0,0,0,1,1,7.599401333415815,0,0,1,0,0.0,1,1,1,0,0,1,1,169000
7758,5,0,132,0,1,0,999,1,0.0,0,0.0,7,1,0,0,0,0,6.906754778648554,0.0,0,1,0,1,1,0,7.581719640125308,0,0,1,0,6.3784261836515865,0,1,1,0,0,1,1,132500
11425,5,1,0,0,1,0,1008,1,0.0,0,0.0,6,1,0,0,0,0,6.915723448631314,0.0,0,0,0,0,1,0,7.577633832602728,0,0,1,0,6.18826412308259,0,1,1,0,0,1,1,137000
11664,6,1,130,1,1,0,1082,1,60.0,0,206.0,5,1,0,0,0,0,6.9865664594064265,0.0,0,0,0,0,1,0,7.5745584842024805,0,0,1,0,5.820082930352362,0,1,1,0,0,1,1,119200
14963,8,2,30,0,1,0,1288,1,38.0,1,0.0,5,0,0,1,0,0,7.160845906664299,0.0,1,1,0,1,0,1,7.59890045687141,1,1,1,0,6.668228248417403,0,1,1,0,0,1,1,245500
8125,7,0,0,1,1,0,1665,1,65.0,1,0.0,6,1,1,1,1,0,6.71174039505618,6.738152494595957,1,1,0,0,1,1,7.604396348796338,0,1,1,0,0.0,0,1,1,0,0,1,1,205950
6371,7,1,35,0,1,0,1358,1,44.0,1,128.0,5,0,0,0,1,0,7.213768308118642,0.0,1,1,0,1,1,1,7.605392364814935,1,1,1,0,6.598509028614515,0,1,1,0,1,1,1,224000
11883,7,1,66,1,1,0,1504,1,73.0,0,196.0,5,1,0,0,1,0,7.315883504509785,0.0,1,1,0,1,1,1,7.59890045687141,1,1,1,0,6.53813982376767,0,1,1,0,0,1,1,203000
11310,6,1,30,1,1,0,1375,1,75.0,0,0.0,5,1,0,0,0,0,7.226209010100671,0.0,0,0,0,0,1,0,7.577633832602728,0,1,1,0,0.0,0,1,1,0,0,1,1,140000
7200,4,0,0,1,0,0,1040,0,60.0,0,0.0,5,0,0,0,1,0,6.946975992135418,0.0,0,0,0,0,1,0,7.575071699507561,0,0,1,0,0.0,0,1,1,0,0,1,0,90000
53227,4,2,137,0,1,0,1663,1,0.0,1,0.0,6,1,0,0,0,1,7.416378479192928,0.0,0,1,0,1,1,0,7.577633832602728,0,1,1,1,7.018401799069201,0,1,0,0,0,1,1,256000
8750,5,0,0,0,1,0,1002,1,0.0,0,76.0,6,1,0,0,0,0,6.90975328164481,0.0,0,0,0,1,1,0,7.585788821732034,0,0,1,0,6.720220155135295,0,1,1,0,0,1,1,148500
8280,6,1,0,0,1,0,932,0,57.0,0,0.0,5,1,0,0,0,0,6.837332814685591,0.0,0,1,0,0,1,0,7.575584651557793,0,1,1,0,0.0,0,1,1,0,0,1,1,124000
16492,6,1,0,0,1,0,1888,1,137.0,0,0.0,6,1,0,1,1,0,7.543273346705446,0.0,1,1,0,0,1,0,7.583756300707112,0,1,1,0,5.5134287461649825,0,1,0,1,0,1,1,190000
15523,5,1,0,0,1,0,864,1,36.0,0,0.0,6,1,0,0,0,0,6.761572768804055,0.0,0,0,0,1,1,0,7.586803535162581,0,1,1,1,6.133398042996649,0,1,1,0,0,1,1,133500
2368,5,0,36,1,1,0,1365,1,24.0,0,312.0,6,0,1,1,0,0,6.639875833826536,6.398594934535208,0,0,0,0,1,0,7.585788821732034,0,0,1,0,6.641182169740591,0,1,0,0,0,0,0,125000
10120,7,1,0,0,0,0,1889,0,60.0,0,0.0,4,0,0,1,0,0,6.871091294610546,6.8308742346461795,0,0,0,0,1,0,7.554858521040676,0,0,1,0,0.0,0,1,1,0,0,0,0,122000
12435,7,1,96,1,1,0,1792,1,80.0,0,172.0,5,1,1,1,1,0,6.870053411798126,6.721425700790643,1,1,0,0,1,1,7.601402334583733,1,1,1,0,5.891644211825771,0,1,1,0,0,1,1,231500
9000,5,0,0,1,1,0,1128,1,75.0,0,0.0,5,1,0,0,0,0,7.028201432058005,0.0,0,0,0,0,1,0,7.577633832602728,0,0,1,0,6.70073110954781,0,0,0,0,0,1,1,118000
7804,4,2,44,1,1,0,1981,1,65.0,0,0.0,3,1,0,0,1,0,7.191429330036379,6.483107351457199,0,1,0,1,1,0,7.564238475170491,0,0,1,0,6.434546518787453,0,1,0,0,0,1,0,135000
7200,5,0,0,1,1,0,1040,0,60.0,0,0.0,7,1,0,0,0,0,6.946975992135418,0.0,0,0,0,0,1,0,7.575584651557793,0,0,1,0,0.0,0,1,1,0,0,1,1,109500
7420,5,0,0,1,1,0,1057,1,70.0,0,0.0,5,1,0,0,0,0,6.963189985870238,0.0,0,0,0,0,1,0,7.581719640125308,0,0,1,0,6.035481432524756,0,1,1,0,0,1,1,132000
11428,8,1,44,0,1,1,1634,1,98.0,1,248.0,5,1,0,0,1,0,7.3987862754199485,0.0,1,1,0,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,0,1,1,250000
9000,8,1,364,1,1,0,2610,1,75.0,1,0.0,5,1,1,1,1,0,7.076653815443951,7.2633296174768365,1,1,0,0,1,1,7.604396348796338,1,1,1,0,4.174387269895637,0,1,1,0,1,1,1,303477
10880,5,0,48,1,0,0,1164,1,68.0,0,0.0,5,0,0,0,0,0,7.059617628291383,0.0,0,0,0,1,1,0,7.575584651557793,0,0,1,0,6.947937068614969,0,1,1,0,0,1,0,125000
7585,5,1,0,1,1,0,1456,0,50.0,0,0.0,3,1,0,0,0,0,6.90975328164481,6.12029741895095,0,0,0,1,1,0,7.5745584842024805,0,0,1,0,0.0,0,1,1,0,0,1,0,91500
8163,5,1,0,1,1,0,1144,1,70.0,0,128.0,6,1,0,0,0,0,7.042286171939743,0.0,0,0,0,1,1,0,7.580189417944541,0,0,1,0,6.618738983517219,0,1,1,0,0,1,0,143000
5395,8,1,0,0,1,0,1337,1,41.0,1,0.0,5,0,0,0,1,0,7.198183577101943,0.0,1,1,0,1,1,1,7.597396320212795,1,0,1,0,6.598509028614515,1,1,1,0,0,1,1,180000
